filename,filepath,parse_success,error,title,composer,num_parts,num_measures,actual_measures,num_notes,num_chords,num_rest,num_accidentals,accidental_ratio,pitch_min,pitch_max,pitch_range_semitones,num_large_leaps,large_leap_ratio,max_large_leap_semitones,max_polyphony,duration_quarter_lengths,note_density,chord_ratio,tempo_bpm,time_signatures,key_signature_sharps,no_key_signature,right_hand_single_notes,right_hand_chords,left_hand_single_notes,left_hand_chords,left_hand_melody_range_semitones,left_hand_is_melody,selected
The_Minecraft_Medley__Daniel_Rosenfield_AKA_C418__m303-310__c000097.musicxml,candidate_musicxml_full_bothhands\The_Minecraft_Medley__Daniel_Rosenfield_AKA_C418__m303-310__c000097.musicxml,True,,The Minecraft Medley,C418 (AKA Daniel Rosenfeld),2,16,8,43,9,0,0,0.0,D2,C5,34,6,0.3157894736842105,15,5,32.0,1.34375,0.3,,4/4,0,True,16,6,5,3,15,False,True
The_Minecraft_Medley__Daniel_Rosenfield_AKA_C418__m429-436__c000098.musicxml,candidate_musicxml_full_bothhands\The_Minecraft_Medley__Daniel_Rosenfield_AKA_C418__m429-436__c000098.musicxml,True,,The Minecraft Medley,C418 (AKA Daniel Rosenfeld),2,16,8,88,7,0,0,0.0,E2,E6,48,10,0.1388888888888889,16,3,32.0,2.75,0.08641975308641975,80.0,4/4,0,True,38,0,36,7,12,False,True
The_Raising_Fighting_Spirit__NA__m022-029__c002237.musicxml,candidate_musicxml_full_bothhands\The_Raising_Fighting_Spirit__NA__m022-029__c002237.musicxml,True,,,,2,16,8,56,2,13,4,0.07142857142857142,E2,D6,46,17,0.34,19,2,32.375,1.7297297297297298,0.037037037037037035,,4/4,0,True,16,0,36,2,19,False,True
The_Raising_Fighting_Spirit__NA__m039-046__c002240.musicxml,candidate_musicxml_full_bothhands\The_Raising_Fighting_Spirit__NA__m039-046__c002240.musicxml,True,,,,2,16,8,38,9,15,2,0.05263157894736842,E2,D6,46,6,0.3333333333333333,17,2,32.0,1.1875,0.3103448275862069,,4/4,0,True,5,0,15,9,17,False,True
The_Small_March_Of_Tranquility__Ignacio_Galarraga__m007-014__c001683.musicxml,candidate_musicxml_full_bothhands\The_Small_March_Of_Tranquility__Ignacio_Galarraga__m007-014__c001683.musicxml,True,,In The Stars,Ignacio Galarraga,2,16,8,42,8,2,3,0.07142857142857142,G2,A4,26,6,0.3157894736842105,14,4,24.0,1.75,0.2857142857142857,,3/4,0,True,20,0,0,8,0,False,True
The_Sound_of_Music_Sonrisas_y_l_grimas_Do_Re_Mi__Richard_Rodgers_1902-1960__m014-021__c003555.musicxml,candidate_musicxml_full_bothhands\The_Sound_of_Music_Sonrisas_y_l_grimas_Do_Re_Mi__Richard_Rodgers_1902-1960__m014-021__c003555.musicxml,True,,Do Re Mi,Richard Rodgers (1902-1960),2,16,8,70,1,0,7,0.1,C3,C5,24,13,0.2,12,4,32.0,2.1875,0.014705882352941176,,4/4,0,True,38,1,29,0,12,False,True
The_sound_of_speed__Owen_Lenton__m133-140__c002481.musicxml,candidate_musicxml_full_bothhands\The_sound_of_speed__Owen_Lenton__m133-140__c002481.musicxml,True,,The sound of speed,Owen Lenton,2,16,8,88,1,0,0,0.0,C3,D6,38,4,0.047619047619047616,10,2,32.0,2.75,0.011494252873563218,,4/4,0,True,57,1,29,0,2,False,True
Titibo-tibo_for_Piano_Solo__Arr._by_Jefferson_Rylee__m162-169__c000908.musicxml,candidate_musicxml_full_bothhands\Titibo-tibo_for_Piano_Solo__Arr._by_Jefferson_Rylee__m162-169__c000908.musicxml,True,,Titibo-tibo,Libertine Amistoso,2,16,8,31,6,16,3,0.0967741935483871,G2,G5,36,3,0.17647058823529413,9,3,16.0,1.9375,0.24,105.0,2/4,0,True,13,2,6,4,9,False,True
Too_close_to_the_sun__Manzarek__m014-021__c003661.musicxml,candidate_musicxml_full_bothhands\Too_close_to_the_sun__Manzarek__m014-021__c003661.musicxml,True,,Too close to the sun,Manzarek,2,16,8,79,3,0,0,0.0,D2,D6,48,5,0.07042253521126761,23,3,32.0,2.46875,0.039473684210526314,,4/4,0,True,41,3,32,0,12,False,True
Tove_Lo_-_Habits_Stay_High_-_Hippie_Sabotage_Remix_Piano__Composer__m018-025__c003068.musicxml,candidate_musicxml_full_bothhands\Tove_Lo_-_Habits_Stay_High_-_Hippie_Sabotage_Remix_Piano__Composer__m018-025__c003068.musicxml,True,,Title,Composer,2,16,8,71,8,3,0,0.0,C2,A4,33,3,0.06521739130434782,7,4,32.0,2.21875,0.14285714285714285,,4/4,0,True,45,0,3,8,7,False,True
Tove_Lo_-_Habits_Stay_High_-_Hippie_Sabotage_Remix_Piano__Composer__m023-030__c003069.musicxml,candidate_musicxml_full_bothhands\Tove_Lo_-_Habits_Stay_High_-_Hippie_Sabotage_Remix_Piano__Composer__m023-030__c003069.musicxml,True,,Title,Composer,2,16,8,86,8,3,0,0.0,C2,A4,33,1,0.01639344262295082,7,4,32.0,2.6875,0.11267605633802817,,4/4,0,True,45,0,18,8,7,False,True
Tove_Lo_-_Habits_Stay_High_-_Hippie_Sabotage_Remix_Piano__Composer__m028-035__c003070.musicxml,candidate_musicxml_full_bothhands\Tove_Lo_-_Habits_Stay_High_-_Hippie_Sabotage_Remix_Piano__Composer__m028-035__c003070.musicxml,True,,Title,Composer,2,16,8,78,8,5,0,0.0,C2,C5,36,6,0.11538461538461539,10,4,32.0,2.4375,0.12903225806451613,,4/4,0,True,39,0,15,8,11,False,True
triste__NA__m010-017__c002779.musicxml,candidate_musicxml_full_bothhands\triste__NA__m010-017__c002779.musicxml,True,,soledad,,2,16,8,97,7,6,0,0.0,F3,E6,35,14,0.175,12,4,32.0,3.03125,0.07865168539325842,,4/4,0,True,27,7,55,0,24,False,True
Twinkle_Twinkle_Little_Star__NA__m018-025__c001142.musicxml,candidate_musicxml_full_bothhands\Twinkle_Twinkle_Little_Star__NA__m018-025__c001142.musicxml,True,,,,2,16,8,88,7,0,0,0.0,C4,A6,33,13,0.18055555555555555,14,3,32.0,2.75,0.08641975308641975,,4/4,0,True,34,1,40,6,16,False,True
undertale__Arr._Rayner_Gabrielle__m049-056__c001660.musicxml,candidate_musicxml_full_bothhands\undertale__Arr._Rayner_Gabrielle__m049-056__c001660.musicxml,True,,MONSTERTALE,Rayner Gabrielle,2,16,8,48,10,5,3,0.0625,B-1,A6,59,8,0.2962962962962963,28,3,32.0,1.5,0.2631578947368421,280.0,4/4,0,True,28,0,0,10,0,False,True
Untitled-2__NA__m021-028__c003365.musicxml,candidate_musicxml_full_bothhands\Untitled-2__NA__m021-028__c003365.musicxml,True,,,,2,16,8,47,5,4,4,0.0851063829787234,G2,C5,29,5,0.14705882352941177,23,5,32.0,1.46875,0.12195121951219512,,4/4,0,True,16,2,20,3,9,False,True
Valses_Distinguees_No._2_Son_Binocle_-_Satie__Satie__m003-010__c001116.musicxml,candidate_musicxml_full_bothhands\Valses_Distinguees_No._2_Son_Binocle_-_Satie__Satie__m003-010__c001116.musicxml,True,,Valses Distinguees,Satie,2,16,8,43,8,0,4,0.09302325581395349,E3,E5,24,1,0.04,8,3,24.0,1.7916666666666667,0.22857142857142856,,3/4,0,True,19,0,8,8,8,False,True
Variations_in_C__NA__m030-037__c000481.musicxml,candidate_musicxml_full_bothhands\Variations_in_C__NA__m030-037__c000481.musicxml,True,,Etude Op. 3 No. 1,,2,16,8,68,1,0,0,0.0,A2,C5,27,16,0.25,15,3,32.0,2.125,0.014925373134328358,,4/4,0,True,40,0,26,1,10,False,True
Variations__Bart_k_B_la_Sz._107__m009-016__c001208.musicxml,candidate_musicxml_full_bothhands\Variations__Bart_k_B_la_Sz._107__m009-016__c001208.musicxml,True,,Variations,"Bartók Béla, Sz. 107",2,16,8,33,5,6,3,0.09090909090909091,G2,F5,34,2,0.09523809523809523,7,3,16.0,2.0625,0.17857142857142858,,2/4,0,True,13,1,10,4,12,False,True
Variations__Bart_k_B_la_Sz._107__m017-024__c001209.musicxml,candidate_musicxml_full_bothhands\Variations__Bart_k_B_la_Sz._107__m017-024__c001209.musicxml,True,,Variations,"Bartók Béla, Sz. 107",2,16,8,42,9,7,4,0.09523809523809523,C3,G5,31,4,0.18181818181818182,11,3,16.0,2.625,0.2727272727272727,112.0,2/4,0,True,15,3,9,6,7,False,True
Variation_of_Canon_in_C__J._Pachelbel__m052-059__c001263.musicxml,candidate_musicxml_full_bothhands\Variation_of_Canon_in_C__J._Pachelbel__m052-059__c001263.musicxml,True,,canon,,2,16,8,95,7,0,0,0.0,G1,E5,45,7,0.08860759493670886,12,3,32.0,2.96875,0.07954545454545454,,4/4,0,True,49,7,32,0,21,False,True
Variation_of_Canon_in_C__J._Pachelbel__m057-064__c001264.musicxml,candidate_musicxml_full_bothhands\Variation_of_Canon_in_C__J._Pachelbel__m057-064__c001264.musicxml,True,,canon,,2,16,8,93,5,0,0,0.0,G1,E5,45,13,0.16049382716049382,12,3,32.0,2.90625,0.056818181818181816,,4/4,0,True,51,5,32,0,21,False,True
Venice__Majeri_Gabriel__m004-011__c003566.musicxml,candidate_musicxml_full_bothhands\Venice__Majeri_Gabriel__m004-011__c003566.musicxml,True,,,,2,16,8,50,1,4,0,0.0,B2,E5,29,4,0.08695652173913043,8,3,16.0,3.125,0.02040816326530612,,2/4,0,True,26,1,22,0,8,False,True
Vingt_danses_enfantines_pour_piano__XX__m1090-1097__c001302.musicxml,candidate_musicxml_full_bothhands\Vingt_danses_enfantines_pour_piano__XX__m1090-1097__c001302.musicxml,True,,,,2,16,8,55,3,3,0,0.0,C3,F5,29,6,0.1276595744680851,16,3,16.0,3.4375,0.057692307692307696,,2/4,0,True,21,0,28,3,16,False,True
Vingt_danses_enfantines_pour_piano__XX__m1095-1102__c001303.musicxml,candidate_musicxml_full_bothhands\Vingt_danses_enfantines_pour_piano__XX__m1095-1102__c001303.musicxml,True,,,,2,16,8,54,3,3,0,0.0,C3,G5,31,8,0.17391304347826086,14,3,16.0,3.375,0.058823529411764705,,2/4,0,True,20,0,28,3,14,False,True
Vingt_danses_enfantines_pour_piano__XX__m1247-1254__c001306.musicxml,candidate_musicxml_full_bothhands\Vingt_danses_enfantines_pour_piano__XX__m1247-1254__c001306.musicxml,True,,,,2,16,8,77,6,0,0,0.0,C3,A5,33,5,0.08771929824561403,7,4,16.0,4.8125,0.09230769230769231,,2/4,0,True,34,0,25,6,10,False,True
Vingt_danses_enfantines_pour_piano__XX__m2030-2037__c001321.musicxml,candidate_musicxml_full_bothhands\Vingt_danses_enfantines_pour_piano__XX__m2030-2037__c001321.musicxml,True,,,,2,16,8,59,1,3,1,0.01694915254237288,B2,B5,36,5,0.09090909090909091,12,3,16.0,3.6875,0.017241379310344827,,2/4,0,True,29,0,28,1,10,False,True
Vingt_danses_enfantines_pour_piano__XX__m206-213__c001281.musicxml,candidate_musicxml_full_bothhands\Vingt_danses_enfantines_pour_piano__XX__m206-213__c001281.musicxml,True,,,,2,16,8,71,7,4,2,0.028169014084507043,G2,G5,36,12,0.24489795918367346,16,4,16.0,4.4375,0.1206896551724138,,2/4,0,True,34,0,17,7,19,False,True
Vingt_danses_enfantines_pour_piano__XX__m522-529__c001292.musicxml,candidate_musicxml_full_bothhands\Vingt_danses_enfantines_pour_piano__XX__m522-529__c001292.musicxml,True,,,,2,16,8,54,10,10,4,0.07407407407407407,C3,E6,40,7,0.21875,14,3,24.0,2.25,0.22727272727272727,,3/4,0,True,26,0,8,10,7,False,True
Vingt_danses_enfantines_pour_piano__XX__m555-562__c001296.musicxml,candidate_musicxml_full_bothhands\Vingt_danses_enfantines_pour_piano__XX__m555-562__c001296.musicxml,True,,,,2,16,8,49,8,11,1,0.02040816326530612,C3,A5,33,8,0.25806451612903225,12,3,24.0,2.0416666666666665,0.1951219512195122,,3/4,0,True,25,0,8,8,9,False,True
Void__Braden_A._Jones__m024-031__c002346.musicxml,candidate_musicxml_full_bothhands\Void__Braden_A._Jones__m024-031__c002346.musicxml,True,,,,2,16,8,167,9,0,0,0.0,F2,C6,43,30,0.21739130434782608,14,4,32.0,5.21875,0.06040268456375839,,4/4,0,True,128,0,12,9,11,False,True
Void__Braden_A._Jones__m031-038__c002347.musicxml,candidate_musicxml_full_bothhands\Void__Braden_A._Jones__m031-038__c002347.musicxml,True,,,,2,16,8,164,4,0,0,0.0,F2,C6,43,29,0.19333333333333333,16,4,32.0,5.125,0.02564102564102564,,4/4,0,True,128,0,24,4,11,False,True
walking_bass_-_clase_jess__Pr_ctica_Decibelia__m010-017__c001692.musicxml,candidate_musicxml_full_bothhands\walking_bass_-_clase_jess__Pr_ctica_Decibelia__m010-017__c001692.musicxml,True,,Clase Jesus,Práctica Decibelia,2,16,8,41,8,4,2,0.04878048780487805,E3,G5,27,2,0.11764705882352941,12,4,32.0,1.28125,0.3076923076923077,,4/4,0,True,18,0,0,8,0,False,True
walking_bass_-_clase_jess__Pr_ctica_Decibelia__m015-022__c001693.musicxml,candidate_musicxml_full_bothhands\walking_bass_-_clase_jess__Pr_ctica_Decibelia__m015-022__c001693.musicxml,True,,Clase Jesus,Práctica Decibelia,2,16,8,45,8,3,2,0.044444444444444446,E3,G5,27,2,0.09523809523809523,12,4,32.0,1.40625,0.26666666666666666,,4/4,0,True,22,0,0,8,0,False,True
Walz_in_C-Major__NA__m029-036__c000948.musicxml,candidate_musicxml_full_bothhands\Walz_in_C-Major__NA__m029-036__c000948.musicxml,True,,Waltz Adventer,,2,16,8,51,4,2,0,0.0,C4,D6,26,11,0.2682926829268293,12,3,24.0,2.125,0.0851063829787234,,3/4,0,True,23,0,20,4,14,False,True
We_ll_Be_Alright_Weathering_With_You_OST_Piano__Arranged_by_stardusstt__m005-012__c000240.musicxml,candidate_musicxml_full_bothhands\We_ll_Be_Alright_Weathering_With_You_OST_Piano__Arranged_by_stardusstt__m005-012__c000240.musicxml,True,,大丈夫 (Movie edit),Arranged by stardusstt,2,16,8,65,3,0,0,0.0,F2,C5,31,15,0.2631578947368421,12,3,32.0,2.03125,0.04838709677419355,,4/4,0,True,48,1,11,2,12,False,True
Who_Killed_Markiplier_-_Final_Scene__Dan_Ring__m015-022__c002537.musicxml,candidate_musicxml_full_bothhands\Who_Killed_Markiplier_-_Final_Scene__Dan_Ring__m015-022__c002537.musicxml,True,,Who Killed Markiplier?,Dan Ring,2,16,8,83,5,3,1,0.012048192771084338,B-1,E6,54,21,0.29577464788732394,36,4,32.0,2.59375,0.0641025641025641,,4/4,0,True,69,3,4,2,4,False,True
why__Julia_Christine_Patrone__m001-008__c001757.musicxml,candidate_musicxml_full_bothhands\why__Julia_Christine_Patrone__m001-008__c001757.musicxml,True,,why.,,2,16,8,36,5,13,1,0.027777777777777776,F2,G5,38,6,0.3157894736842105,15,4,32.0,1.125,0.19230769230769232,96.0,4/4,0,True,11,0,10,5,11,False,True
why__Julia_Christine_Patrone__m007-014__c001758.musicxml,candidate_musicxml_full_bothhands\why__Julia_Christine_Patrone__m007-014__c001758.musicxml,True,,why.,,2,16,8,72,8,12,0,0.0,F2,A5,40,14,0.30434782608695654,13,4,32.0,2.25,0.14285714285714285,,4/4,0,True,25,4,23,4,14,False,True
why__Julia_Christine_Patrone__m026-033__c001759.musicxml,candidate_musicxml_full_bothhands\why__Julia_Christine_Patrone__m026-033__c001759.musicxml,True,,why.,,2,16,8,64,9,7,2,0.03125,F2,C5,31,5,0.13513513513513514,12,5,32.0,2.0,0.1875,,4/4,0,True,31,1,8,8,11,False,True
why__Julia_Christine_Patrone__m043-050__c001760.musicxml,candidate_musicxml_full_bothhands\why__Julia_Christine_Patrone__m043-050__c001760.musicxml,True,,why.,,2,16,8,92,4,9,0,0.0,G2,A5,38,19,0.24358974358974358,12,6,32.0,2.875,0.047619047619047616,105.0,4/4,0,True,46,1,34,3,14,False,True
Winds_of_Wild__Oscar_Horak__m044-051__c001951.musicxml,candidate_musicxml_full_bothhands\Winds_of_Wild__Oscar_Horak__m044-051__c001951.musicxml,True,,Un-named,Oscar Horak,2,16,8,32,8,0,0,0.0,C2,C7,60,2,0.2857142857142857,10,4,32.0,1.0,0.5,,4/4,0,True,8,0,0,8,0,False,True
Winter_in_June__Young_Eun_Kim__m001-008__c003671.musicxml,candidate_musicxml_full_bothhands\Winter_in_June__Young_Eun_Kim__m001-008__c003671.musicxml,True,,Winter in June,Young Eun Kim,2,16,8,65,7,0,0,0.0,F3,B5,30,13,0.2765957446808511,14,4,32.0,2.03125,0.125,,4/4,0,True,35,7,14,0,16,False,True
Wolfgang_Amadeus_Mozart_-_Morgen_kommt_der_Weihnachtsmann__Wolfgang_Amadeus_Mozart_1756_-_1791__m025-032__c003278.musicxml,candidate_musicxml_full_bothhands\Wolfgang_Amadeus_Mozart_-_Morgen_kommt_der_Weihnachtsmann__Wolfgang_Amadeus_Mozart_1756_-_1791__m025-032__c003278.musicxml,True,,,,2,16,8,72,1,4,5,0.06944444444444445,C3,E6,40,16,0.23529411764705882,16,3,16.0,4.5,0.014084507042253521,,2/4,0,True,53,0,17,1,17,False,True
Wolfgang_Amadeus_Mozart_-_Morgen_kommt_der_Weihnachtsmann__Wolfgang_Amadeus_Mozart_1756_-_1791__m042-049__c003279.musicxml,candidate_musicxml_full_bothhands\Wolfgang_Amadeus_Mozart_-_Morgen_kommt_der_Weihnachtsmann__Wolfgang_Amadeus_Mozart_1756_-_1791__m042-049__c003279.musicxml,True,,,,2,16,8,70,1,4,5,0.07142857142857142,C3,E6,40,18,0.2727272727272727,16,3,16.0,4.375,0.014492753623188406,,2/4,0,True,53,0,15,1,17,False,True
Wolfgang_Amadeus_Mozart_-_Morgen_kommt_der_Weihnachtsmann__Wolfgang_Amadeus_Mozart_1756_-_1791__m074-081__c003280.musicxml,candidate_musicxml_full_bothhands\Wolfgang_Amadeus_Mozart_-_Morgen_kommt_der_Weihnachtsmann__Wolfgang_Amadeus_Mozart_1756_-_1791__m074-081__c003280.musicxml,True,,,,2,16,8,38,7,22,0,0.0,C3,A5,33,6,0.2727272727272727,7,2,16.0,2.375,0.22580645161290322,,2/4,0,True,8,7,16,0,17,False,True
w__NA__m001-008__c001879.musicxml,candidate_musicxml_full_bothhands\w__NA__m001-008__c001879.musicxml,True,,Hells Door,,2,16,8,70,10,29,0,0.0,A2,D6,41,13,0.2708333333333333,29,3,32.0,2.1875,0.16666666666666666,,4/4,0,True,40,0,10,10,2,False,True
Y-night__V.C__m002-009__c003810.musicxml,candidate_musicxml_full_bothhands\Y-night__V.C__m002-009__c003810.musicxml,True,,Y-night,,2,16,8,49,3,0,0,0.0,F2,F5,36,5,0.12195121951219512,7,2,32.0,1.53125,0.06521739130434782,,4/4,0,True,17,0,26,3,14,False,True
Y-night__V.C__m010-017__c003811.musicxml,candidate_musicxml_full_bothhands\Y-night__V.C__m010-017__c003811.musicxml,True,,Y-night,,2,16,8,47,3,1,0,0.0,F2,A5,40,5,0.1282051282051282,7,2,32.0,1.46875,0.06818181818181818,,4/4,0,True,15,0,26,3,14,False,True
Y-night__V.C__m020-027__c003812.musicxml,candidate_musicxml_full_bothhands\Y-night__V.C__m020-027__c003812.musicxml,True,,Y-night,,2,16,8,45,2,1,0,0.0,F2,F5,36,3,0.07692307692307693,7,2,32.0,1.40625,0.046511627906976744,,4/4,0,True,13,0,28,2,14,False,True
Y-night__V.C__m043-050__c003813.musicxml,candidate_musicxml_full_bothhands\Y-night__V.C__m043-050__c003813.musicxml,True,,Y-night,,2,16,8,49,3,0,0,0.0,F2,F5,36,5,0.12195121951219512,7,2,32.0,1.53125,0.06521739130434782,,4/4,0,True,17,0,26,3,14,False,True
Y-night__V.C__m055-062__c003814.musicxml,candidate_musicxml_full_bothhands\Y-night__V.C__m055-062__c003814.musicxml,True,,Y-night,,2,16,8,45,1,1,1,0.022222222222222223,F2,B5,42,8,0.1951219512195122,12,2,32.0,1.40625,0.022727272727272728,,4/4,0,True,13,0,30,1,19,False,True
Y-night__V.C__m091-098__c003815.musicxml,candidate_musicxml_full_bothhands\Y-night__V.C__m091-098__c003815.musicxml,True,,Y-night,,2,16,8,49,3,0,0,0.0,F2,F5,36,5,0.12195121951219512,7,2,32.0,1.53125,0.06521739130434782,,4/4,0,True,17,0,26,3,14,False,True
Y-night__V.C__m099-106__c003816.musicxml,candidate_musicxml_full_bothhands\Y-night__V.C__m099-106__c003816.musicxml,True,,Y-night,,2,16,8,47,3,1,0,0.0,F2,A5,40,5,0.1282051282051282,7,2,32.0,1.46875,0.06818181818181818,,4/4,0,True,15,0,26,3,14,False,True
Y-night__V.C__m109-116__c003817.musicxml,candidate_musicxml_full_bothhands\Y-night__V.C__m109-116__c003817.musicxml,True,,Y-night,,2,16,8,47,2,0,0,0.0,F2,F5,36,2,0.04878048780487805,7,2,32.0,1.46875,0.044444444444444446,,4/4,0,True,15,0,28,2,16,False,True
